"TIME","GEO","S_ADJ","AGE","SEX","Value","Flag and Footnotes"
"2013","Romania","Not seasonally adjusted data","Total","Males","7.7",""
"2013","Romania","Not seasonally adjusted data","Total","Females","6.3",""
"2013","Romania","Not seasonally adjusted data","Less than 25 years","Total","23.7",""
"2013","Romania","Not seasonally adjusted data","Less than 25 years","Males","23.2",""
"2013","Romania","Not seasonally adjusted data","Less than 25 years","Females","24.6",""
"2013","Romania","Not seasonally adjusted data","From 25 to 74 years","Total","5.7",""
"2013","Romania","Not seasonally adjusted data","From 25 to 74 years","Males","6.3",""
"2013","Romania","Not seasonally adjusted data","From 25 to 74 years","Females","4.9",""
"2013","Slovenia","Not seasonally adjusted data","Total","Total","10.1",""
"2013","Slovenia","Not seasonally adjusted data","Total","Males","9.5",""
"2013","Slovenia","Not seasonally adjusted data","Total","Females","10.9",""
"2013","Slovenia","Not seasonally adjusted data","Less than 25 years","Total","21.6",""
"2013","Slovenia","Not seasonally adjusted data","Less than 25 years","Males","20.1",""
"2013","Slovenia","Not seasonally adjusted data","Less than 25 years","Females","23.7",""
"2013","Slovenia","Not seasonally adjusted data","From 25 to 74 years","Total","9.2",""
"2013","Slovenia","Not seasonally adjusted data","From 25 to 74 years","Males","8.6",""
"2013","Slovenia","Not seasonally adjusted data","From 25 to 74 years","Females","10.0",""
"2013","Slovakia","Not seasonally adjusted data","Total","Total","14.2",""
"2013","Slovakia","Not seasonally adjusted data","Total","Males","14.0",""
"2013","Slovakia","Not seasonally adjusted data","Total","Females","14.5",""
"2013","Slovakia","Not seasonally adjusted data","Less than 25 years","Total","33.7",""
"2013","Slovakia","Not seasonally adjusted data","Less than 25 years","Males","34.9",""
"2013","Slovakia","Not seasonally adjusted data","Less than 25 years","Females","31.6",""
"2013","Slovakia","Not seasonally adjusted data","From 25 to 74 years","Total","12.5",""
"2013","Slovakia","Not seasonally adjusted data","From 25 to 74 years","Males","11.9",""
"2013","Slovakia","Not seasonally adjusted data","From 25 to 74 years","Females","13.3",""
"2013","Finland","Not seasonally adjusted data","Total","Total","8.2",""
"2013","Finland","Not seasonally adjusted data","Total","Males","8.8",""
"2013","Finland","Not seasonally adjusted data","Total","Females","7.5",""
"2013","Finland","Not seasonally adjusted data","Less than 25 years","Total","19.9",""
"2013","Finland","Not seasonally adjusted data","Less than 25 years","Males","22.9",""
"2013","Finland","Not seasonally adjusted data","Less than 25 years","Females","17.1",""
"2013","Finland","Not seasonally adjusted data","From 25 to 74 years","Total","6.5",""
"2013","Finland","Not seasonally adjusted data","From 25 to 74 years","Males","7.0",""
"2013","Finland","Not seasonally adjusted data","From 25 to 74 years","Females","6.1",""
"2013","Sweden","Not seasonally adjusted data","Total","Total","8.0",""
"2013","Sweden","Not seasonally adjusted data","Total","Males","8.2",""
"2013","Sweden","Not seasonally adjusted data","Total","Females","7.9",""
"2013","Sweden","Not seasonally adjusted data","Less than 25 years","Total","23.6",""
"2013","Sweden","Not seasonally adjusted data","Less than 25 years","Males","24.8",""
"2013","Sweden","Not seasonally adjusted data","Less than 25 years","Females","22.3",""
"2013","Sweden","Not seasonally adjusted data","From 25 to 74 years","Total","5.7",""
"2013","Sweden","Not seasonally adjusted data","From 25 to 74 years","Males","5.8",""
"2013","Sweden","Not seasonally adjusted data","From 25 to 74 years","Females","5.6",""
"2013","United Kingdom","Not seasonally adjusted data","Total","Total","7.6",""
"2013","United Kingdom","Not seasonally adjusted data","Total","Males","8.0",""
"2013","United Kingdom","Not seasonally adjusted data","Total","Females","7.1",""
"2013","United Kingdom","Not seasonally adjusted data","Less than 25 years","Total","20.7",""
"2013","United Kingdom","Not seasonally adjusted data","Less than 25 years","Males","23.0",""
"2013","United Kingdom","Not seasonally adjusted data","Less than 25 years","Females","18.1",""
"2013","United Kingdom","Not seasonally adjusted data","From 25 to 74 years","Total","5.4",""
"2013","United Kingdom","Not seasonally adjusted data","From 25 to 74 years","Males","5.6",""
"2013","United Kingdom","Not seasonally adjusted data","From 25 to 74 years","Females","5.2",""
"2013","Iceland","Not seasonally adjusted data","Total","Total","5.4",""
"2013","Iceland","Not seasonally adjusted data","Total","Males","5.7",""
"2013","Iceland","Not seasonally adjusted data","Total","Females","5.1",""
"2013","Iceland","Not seasonally adjusted data","Less than 25 years","Total","10.7",""
"2013","Iceland","Not seasonally adjusted data","Less than 25 years","Males","13.6",""
"2013","Iceland","Not seasonally adjusted data","Less than 25 years","Females","7.8",""
"2013","Iceland","Not seasonally adjusted data","From 25 to 74 years","Total","4.3",""
"2013","Iceland","Not seasonally adjusted data","From 25 to 74 years","Males","4.1",""
"2013","Iceland","Not seasonally adjusted data","From 25 to 74 years","Females","4.5",""
"2013","Norway","Not seasonally adjusted data","Total","Total","3.5",""
"2013","Norway","Not seasonally adjusted data","Total","Males","3.7",""
"2013","Norway","Not seasonally adjusted data","Total","Females","3.3",""
"2013","Norway","Not seasonally adjusted data","Less than 25 years","Total","9.1",""
"2013","Norway","Not seasonally adjusted data","Less than 25 years","Males","10.5",""
"2013","Norway","Not seasonally adjusted data","Less than 25 years","Females","7.6",""
"2013","Norway","Not seasonally adjusted data","From 25 to 74 years","Total","2.6",""
"2013","Norway","Not seasonally adjusted data","From 25 to 74 years","Males","2.6",""
"2013","Norway","Not seasonally adjusted data","From 25 to 74 years","Females","2.6",""
"2013","Turkey","Not seasonally adjusted data","Total","Total","9.0",""
"2013","Turkey","Not seasonally adjusted data","Total","Males",":",""
"2013","Turkey","Not seasonally adjusted data","Total","Females",":",""
"2013","Turkey","Not seasonally adjusted data","Less than 25 years","Total","17.1",""
"2013","Turkey","Not seasonally adjusted data","Less than 25 years","Males",":",""
"2013","Turkey","Not seasonally adjusted data","Less than 25 years","Females",":",""
"2013","Turkey","Not seasonally adjusted data","From 25 to 74 years","Total","7.5",""
"2013","Turkey","Not seasonally adjusted data","From 25 to 74 years","Males",":",""
"2013","Turkey","Not seasonally adjusted data","From 25 to 74 years","Females",":",""
"2013","United States","Not seasonally adjusted data","Total","Total","7.4",""
"2013","United States","Not seasonally adjusted data","Total","Males","7.6",""
"2013","United States","Not seasonally adjusted data","Total","Females","7.1",""
"2013","United States","Not seasonally adjusted data","Less than 25 years","Total","15.5",""
"2013","United States","Not seasonally adjusted data","Less than 25 years","Males","17.1",""
"2013","United States","Not seasonally adjusted data","Less than 25 years","Females","13.9",""
"2013","United States","Not seasonally adjusted data","From 25 to 74 years","Total","6.1",""
"2013","United States","Not seasonally adjusted data","From 25 to 74 years","Males","6.2",""
"2013","United States","Not seasonally adjusted data","From 25 to 74 years","Females","5.9",""
"2013","Japan","Not seasonally adjusted data","Total","Total","4.0",""
"2013","Japan","Not seasonally adjusted data","Total","Males","4.3",""
"2013","Japan","Not seasonally adjusted data","Total","Females","3.7",""
"2013","Japan","Not seasonally adjusted data","Less than 25 years","Total","6.8",""
"2013","Japan","Not seasonally adjusted data","Less than 25 years","Males","7.7",""
"2013","Japan","Not seasonally adjusted data","Less than 25 years","Females","6.0",""
"2013","Japan","Not seasonally adjusted data","From 25 to 74 years","Total","3.8",""
"2013","Japan","Not seasonally adjusted data","From 25 to 74 years","Males","4.1",""
"2013","Japan","Not seasonally adjusted data","From 25 to 74 years","Females","3.4",""
"2014","Belgium","Not seasonally adjusted data","Total","Total","8.5",""
"2014","Belgium","Not seasonally adjusted data","Total","Males","9.0",""
"2014","Belgium","Not seasonally adjusted data","Total","Females","7.9",""
"2014","Belgium","Not seasonally adjusted data","Less than 25 years","Total","23.2",""
"2014","Belgium","Not seasonally adjusted data","Less than 25 years","Males","24.0",""
"2014","Belgium","Not seasonally adjusted data","Less than 25 years","Females","22.3",""
"2014","Belgium","Not seasonally adjusted data","From 25 to 74 years","Total","7.3",""
"2014","Belgium","Not seasonally adjusted data","From 25 to 74 years","Males","7.7",""
"2014","Belgium","Not seasonally adjusted data","From 25 to 74 years","Females","6.7",""
"2014","Bulgaria","Not seasonally adjusted data","Total","Total","11.4",""
"2014","Bulgaria","Not seasonally adjusted data","Total","Males","12.3",""
"2014","Bulgaria","Not seasonally adjusted data","Total","Females","10.4",""
"2014","Bulgaria","Not seasonally adjusted data","Less than 25 years","Total","23.8",""
"2014","Bulgaria","Not seasonally adjusted data","Less than 25 years","Males","23.8",""
"2014","Bulgaria","Not seasonally adjusted data","Less than 25 years","Females","23.7",""
"2014","Bulgaria","Not seasonally adjusted data","From 25 to 74 years","Total","10.7",""
"2014","Bulgaria","Not seasonally adjusted data","From 25 to 74 years","Males","11.5",""
"2014","Bulgaria","Not seasonally adjusted data","From 25 to 74 years","Females","9.7",""
"2014","Czech Republic","Not seasonally adjusted data","Total","Total","6.1",""
"2014","Czech Republic","Not seasonally adjusted data","Total","Males","5.1",""
"2014","Czech Republic","Not seasonally adjusted data","Total","Females","7.4",""
"2014","Czech Republic","Not seasonally adjusted data","Less than 25 years","Total","15.9",""
"2014","Czech Republic","Not seasonally adjusted data","Less than 25 years","Males","15.0",""
"2014","Czech Republic","Not seasonally adjusted data","Less than 25 years","Females","17.1",""
"2014","Czech Republic","Not seasonally adjusted data","From 25 to 74 years","Total","5.4",""
"2014","Czech Republic","Not seasonally adjusted data","From 25 to 74 years","Males","4.3",""
"2014","Czech Republic","Not seasonally adjusted data","From 25 to 74 years","Females","6.8",""
"2014","Denmark","Not seasonally adjusted data","Total","Total","6.6",""
"2014","Denmark","Not seasonally adjusted data","Total","Males","6.4",""
"2014","Denmark","Not seasonally adjusted data","Total","Females","6.8",""
"2014","Denmark","Not seasonally adjusted data","Less than 25 years","Total","12.6",""
"2014","Denmark","Not seasonally adjusted data","Less than 25 years","Males","13.7",""
"2014","Denmark","Not seasonally adjusted data","Less than 25 years","Females","11.5",""
"2014","Denmark","Not seasonally adjusted data","From 25 to 74 years","Total","5.5",""
"2014","Denmark","Not seasonally adjusted data","From 25 to 74 years","Males","5.1",""
"2014","Denmark","Not seasonally adjusted data","From 25 to 74 years","Females","6.0",""
"2014","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Total","Total","5.0",""
"2014","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Total","Males","5.3",""
"2014","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Total","Females","4.6",""
"2014","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Less than 25 years","Total","7.7",""
"2014","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Less than 25 years","Males","8.3",""
"2014","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Less than 25 years","Females","7.1",""
"2014","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","From 25 to 74 years","Total","4.7",""
"2014","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","From 25 to 74 years","Males","5.0",""
"2014","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","From 25 to 74 years","Females","4.4",""
"2014","Estonia","Not seasonally adjusted data","Total","Total","7.4",""
"2014","Estonia","Not seasonally adjusted data","Total","Males","7.9",""
"2014","Estonia","Not seasonally adjusted data","Total","Females","6.8",""
"2014","Estonia","Not seasonally adjusted data","Less than 25 years","Total","15.0",""
"2014","Estonia","Not seasonally adjusted data","Less than 25 years","Males","19.3",""
"2014","Estonia","Not seasonally adjusted data","Less than 25 years","Females","10.0",""
"2014","Estonia","Not seasonally adjusted data","From 25 to 74 years","Total","6.7",""
"2014","Estonia","Not seasonally adjusted data","From 25 to 74 years","Males","6.8",""
"2014","Estonia","Not seasonally adjusted data","From 25 to 74 years","Females","6.5",""
"2014","Ireland","Not seasonally adjusted data","Total","Total","11.3",""
"2014","Ireland","Not seasonally adjusted data","Total","Males","12.9",""
"2014","Ireland","Not seasonally adjusted data","Total","Females","9.4",""
